,subject.id,word,value,order,last
6475,1477,NOVEMBER,22,4,True
6476,1478,AUGUST,7,1,False
6477,1478,JANUARY,14,2,False
6478,1478,APRIL,18,3,True
6479,1479,MAY,25,1,False
6480,1479,APRIL,18,2,False
6481,1479,NOVEMBER,22,3,False
6482,1479,DECEMBER,3,4,True
6483,1480,FEBRUARY,2,1,False
6484,1480,JANUARY,14,2,False
6485,1480,NOVEMBER,22,3,False
6486,1480,SEPTEMBER,16,4,False
6487,1480,OCTOBER,20,5,False
6488,1480,APRIL,18,6,True
6489,1481,NOVEMBER,22,1,False
6490,1481,MARCH,18,2,False
6491,1481,JANUARY,14,3,False
6492,1481,APRIL,18,4,False
6493,1481,DECEMBER,3,5,True
6494,1482,JANUARY,14,1,False
6495,1482,MAY,25,2,False
6496,1482,FEBRUARY,2,3,False
6497,1482,OCTOBER,20,4,True
6498,1483,JULY,12,1,False
6499,1483,DECEMBER,3,2,False
6500,1483,JUNE,14,3,True
6501,1484,OCTOBER,20,1,False
6502,1484,JULY,12,2,False
6503,1484,AUGUST,7,3,False
6504,1484,MAY,25,4,False
6505,1484,APRIL,18,5,False
6506,1484,JANUARY,14,6,False
6507,1484,DECEMBER,3,7,False
6508,1484,FEBRUARY,2,8,False
6509,1484,NOVEMBER,22,9,False
6510,1484,SEPTEMBER,16,10,True
6511,1485,MAY,25,1,False
6512,1485,APRIL,18,2,True
6513,1486,NOVEMBER,22,1,False
6514,1486,SEPTEMBER,16,2,False
6515,1486,JULY,12,3,False
6516,1486,JANUARY,14,4,False
6517,1486,DECEMBER,3,5,True
6518,1487,AUGUST,7,1,True
6519,1488,OCTOBER,20,1,False
6520,1488,NOVEMBER,22,2,False
6521,1488,JANUARY,14,3,False
6522,1488,DECEMBER,3,4,False
6523,1488,JULY,12,5,False
6524,1488,SEPTEMBER,16,6,False
6525,1488,JUNE,14,7,True
6526,1489,JUNE,14,1,False
6527,1489,MARCH,18,2,False
6528,1489,OCTOBER,20,3,False
6529,1489,MAY,25,4,False
6530,1489,SEPTEMBER,16,5,False
6531,1489,DECEMBER,3,6,True
6532,1490,OCTOBER,20,1,False
6533,1490,SEPTEMBER,16,2,False
6534,1490,MAY,25,3,True
6535,1491,DECEMBER,3,1,False
6536,1491,AUGUST,7,2,False
6537,1491,FEBRUARY,2,3,False
6538,1491,JUNE,14,4,True
6539,1492,APRIL,18,1,False
6540,1492,MARCH,18,2,True
6541,1493,JULY,12,1,False
6542,1493,SEPTEMBER,16,2,False
6543,1493,NOVEMBER,22,3,False
6544,1493,AUGUST,7,4,False
6545,1493,OCTOBER,20,5,False
6546,1493,MARCH,18,6,False
6547,1493,JANUARY,14,7,True
6548,1494,OCTOBER,20,1,True
6549,1495,FEBRUARY,2,1,False
6550,1495,JANUARY,14,2,False
6551,1495,OCTOBER,20,3,True
6552,1496,APRIL,18,1,False
6553,1496,OCTOBER,20,2,False
6554,1496,DECEMBER,3,3,False
6555,1496,JULY,12,4,False
6556,1496,MAY,25,5,True
6557,1497,APRIL,18,1,False
6558,1497,JUNE,14,2,False
6559,1497,FEBRUARY,2,3,True
6560,1498,JANUARY,14,1,False
6561,1498,APRIL,18,2,False
6562,1498,OCTOBER,20,3,False
6563,1498,FEBRUARY,2,4,True
6564,1499,SEPTEMBER,16,1,False
6565,1499,NOVEMBER,22,2,True
6566,1500,DECEMBER,3,1,True
6567,1501,JUNE,14,1,False
6568,1501,JULY,12,2,False
6569,1501,FEBRUARY,2,3,False
6570,1501,NOVEMBER,22,4,False
6571,1501,OCTOBER,20,5,True
6572,1502,OCTOBER,20,1,False
6573,1502,JANUARY,14,2,False
6574,1502,JULY,12,3,True
6575,1503,SEPTEMBER,16,1,False
6576,1503,MARCH,18,2,False
6577,1503,JULY,12,3,True
6578,1504,MARCH,18,1,False
6579,1504,JANUARY,14,2,False
6580,1504,NOVEMBER,22,3,True
6581,1505,JANUARY,14,1,False
6582,1505,APRIL,18,2,False
6583,1505,AUGUST,7,3,False
6584,1505,MAY,25,4,True
6585,1506,JANUARY,14,1,True
6586,1507,JANUARY,14,1,False
6587,1507,SEPTEMBER,16,2,False
6588,1507,FEBRUARY,2,3,False
6589,1507,NOVEMBER,22,4,False
6590,1507,JULY,12,5,True
6591,1508,AUGUST,7,1,False
6592,1508,APRIL,18,2,True
6593,1509,OCTOBER,20,1,False
6594,1509,JANUARY,14,2,False
6595,1509,SEPTEMBER,16,3,False
6596,1509,NOVEMBER,22,4,False
6597,1509,APRIL,18,5,False
6598,1509,AUGUST,7,6,False
6599,1509,JUNE,14,7,True
6600,1510,SEPTEMBER,16,1,False
6601,1510,MARCH,18,2,False
6602,1510,JUNE,14,3,True
6603,1511,AUGUST,7,1,False
6604,1511,OCTOBER,20,2,False
6605,1511,NOVEMBER,22,3,False
6606,1511,JUNE,14,4,True
6607,1512,JANUARY,14,1,False
6608,1512,DECEMBER,3,2,False
6609,1512,NOVEMBER,22,3,True
6610,1513,APRIL,18,1,False
6611,1513,JANUARY,14,2,False
6612,1513,JUNE,14,3,False
6613,1513,FEBRUARY,2,4,True
6614,1514,NOVEMBER,22,1,True
6615,1515,JUNE,14,1,False
6616,1515,FEBRUARY,2,2,False
6617,1515,NOVEMBER,22,3,True
6618,1516,JANUARY,14,1,False
6619,1516,APRIL,18,2,False
6620,1516,FEBRUARY,2,3,False
6621,1516,DECEMBER,3,4,False
6622,1516,NOVEMBER,22,5,False
6623,1516,JUNE,14,6,False
6624,1516,SEPTEMBER,16,7,True
6625,1517,NOVEMBER,22,1,True
6626,1518,JULY,12,1,False
6627,1518,MARCH,18,2,False
6628,1518,AUGUST,7,3,False
6629,1518,JUNE,14,4,False
6630,1518,NOVEMBER,22,5,True
6631,1519,NOVEMBER,22,1,False
6632,1519,JANUARY,14,2,False
6633,1519,DECEMBER,3,3,False
6634,1519,APRIL,18,4,False
6635,1519,OCTOBER,20,5,False
6636,1519,AUGUST,7,6,False
6637,1519,JULY,12,7,True
6638,1520,SEPTEMBER,16,1,False
6639,1520,OCTOBER,20,2,False
6640,1520,DECEMBER,3,3,False
6641,1520,NOVEMBER,22,4,False
6642,1520,MAY,25,5,True
6643,1521,APRIL,18,1,False
6644,1521,SEPTEMBER,16,2,True
6645,1522,FEBRUARY,2,1,False
6646,1522,NOVEMBER,22,2,False
6647,1522,JUNE,14,3,False
6648,1522,JANUARY,14,4,False
6649,1522,DECEMBER,3,5,True
6650,1523,APRIL,18,1,False
6651,1523,OCTOBER,20,2,False
6652,1523,NOVEMBER,22,3,False
6653,1523,JANUARY,14,4,True
6654,1524,JANUARY,14,1,True
6655,1525,FEBRUARY,2,1,False
6656,1525,AUGUST,7,2,False
6657,1525,JANUARY,14,3,True
6658,1526,FEBRUARY,2,1,False
6659,1526,SEPTEMBER,16,2,False
6660,1526,AUGUST,7,3,False
6661,1526,APRIL,18,4,False
6662,1526,JUNE,14,5,False
6663,1526,NOVEMBER,22,6,True
6664,1527,NOVEMBER,22,1,False
6665,1527,MAY,25,2,False
6666,1527,AUGUST,7,3,True
6667,1528,MAY,25,1,True
6668,1529,AUGUST,7,1,False
6669,1529,MAY,25,2,False
6670,1529,MARCH,18,3,False
6671,1529,DECEMBER,3,4,False
6672,1529,OCTOBER,20,5,False
6673,1529,SEPTEMBER,16,6,False
6674,1529,JANUARY,14,7,False
6675,1529,JUNE,14,8,False
6676,1529,APRIL,18,9,True
6677,1530,NOVEMBER,22,1,False
6678,1530,MARCH,18,2,False
6679,1530,MAY,25,3,False
6680,1530,SEPTEMBER,16,4,True
6681,1531,FEBRUARY,2,1,False
6682,1531,NOVEMBER,22,2,False
6683,1531,DECEMBER,3,3,True
6684,1532,NOVEMBER,22,1,False
6685,1532,JUNE,14,2,False
6686,1532,MAY,25,3,False
6687,1532,OCTOBER,20,4,False
6688,1532,AUGUST,7,5,False
6689,1532,DECEMBER,3,6,True
6690,1533,DECEMBER,3,1,False
6691,1533,AUGUST,7,2,False
6692,1533,MARCH,18,3,False
6693,1533,OCTOBER,20,4,True
6694,1534,DECEMBER,3,1,False
6695,1534,APRIL,18,2,True
6696,1535,NOVEMBER,22,1,False
6697,1535,APRIL,18,2,False
6698,1535,MAY,25,3,False
6699,1535,OCTOBER,20,4,True
6700,1536,APRIL,18,1,False
6701,1536,JANUARY,14,2,False
6702,1536,OCTOBER,20,3,True
6703,1537,OCTOBER,20,1,False
6704,1537,SEPTEMBER,16,2,True
6705,1538,DECEMBER,3,1,True
6706,1539,NOVEMBER,22,1,False
6707,1539,FEBRUARY,2,2,False
6708,1539,JANUARY,14,3,False
6709,1539,MARCH,18,4,True
6710,1540,MAY,25,1,False
6711,1540,DECEMBER,3,2,False
6712,1540,NOVEMBER,22,3,False
6713,1540,FEBRUARY,2,4,True
6714,1541,MARCH,18,1,False
6715,1541,OCTOBER,20,2,False
6716,1541,JANUARY,14,3,True
6717,1542,DECEMBER,3,1,False
6718,1542,JUNE,14,2,False
6719,1542,OCTOBER,20,3,False
6720,1542,AUGUST,7,4,False
6721,1542,JULY,12,5,False
6722,1542,APRIL,18,6,False
6723,1542,JANUARY,14,7,True
6724,1543,OCTOBER,20,1,False
6725,1543,JULY,12,2,False
6726,1543,AUGUST,7,3,False
6727,1543,MARCH,18,4,True
6728,1544,OCTOBER,20,1,False
6729,1544,JUNE,14,2,False
6730,1544,DECEMBER,3,3,False
6731,1544,SEPTEMBER,16,4,True
6732,1545,NOVEMBER,22,1,False
6733,1545,MARCH,18,2,False
6734,1545,SEPTEMBER,16,3,False
6735,1545,OCTOBER,20,4,False
6736,1545,APRIL,18,5,False
6737,1545,DECEMBER,3,6,False
6738,1545,MAY,25,7,False
6739,1545,JANUARY,14,8,True
6740,1546,OCTOBER,20,1,False
6741,1546,JULY,12,2,False
6742,1546,FEBRUARY,2,3,True
6743,1547,OCTOBER,20,1,False
6744,1547,NOVEMBER,22,2,False
6745,1547,JANUARY,14,3,False
6746,1547,APRIL,18,4,False
6747,1547,SEPTEMBER,16,5,True
6748,1548,JUNE,14,1,False
6749,1548,MARCH,18,2,False
6750,1548,SEPTEMBER,16,3,False
6751,1548,MAY,25,4,False
6752,1548,FEBRUARY,2,5,False
6753,1548,DECEMBER,3,6,False
6754,1548,APRIL,18,7,False
6755,1548,NOVEMBER,22,8,False
6756,1548,JANUARY,14,9,True
6757,1549,JULY,12,1,False
6758,1549,AUGUST,7,2,False
6759,1549,MARCH,18,3,False
6760,1549,APRIL,18,4,False
6761,1549,SEPTEMBER,16,5,False
6762,1549,JANUARY,14,6,False
6763,1549,OCTOBER,20,7,False
6764,1549,FEBRUARY,2,8,True
6765,1550,JANUARY,14,1,False
6766,1550,MARCH,18,2,False
6767,1550,DECEMBER,3,3,True
6768,1551,MARCH,18,1,False
6769,1551,DECEMBER,3,2,False
6770,1551,JUNE,14,3,False
6771,1551,FEBRUARY,2,4,False
6772,1551,NOVEMBER,22,5,True
6773,1552,AUGUST,7,1,False
6774,1552,JUNE,14,2,True
6775,1553,JUNE,14,1,False
6776,1553,MAY,25,2,True
6777,1554,DECEMBER,3,1,False
6778,1554,OCTOBER,20,2,False
6779,1554,JUNE,14,3,False
6780,1554,FEBRUARY,2,4,False
6781,1554,NOVEMBER,22,5,False
6782,1554,AUGUST,7,6,True
6783,1555,MARCH,18,1,False
6784,1555,JULY,12,2,False
6785,1555,FEBRUARY,2,3,False
6786,1555,OCTOBER,20,4,False
6787,1555,JANUARY,14,5,False
6788,1555,SEPTEMBER,16,6,False
6789,1555,JUNE,14,7,True
6790,1556,SEPTEMBER,16,1,False
6791,1556,MAY,25,2,False
6792,1556,NOVEMBER,22,3,False
6793,1556,AUGUST,7,4,False
6794,1556,JANUARY,14,5,True
6795,1557,JULY,12,1,False
6796,1557,FEBRUARY,2,2,False
6797,1557,DECEMBER,3,3,False
6798,1557,OCTOBER,20,4,False
6799,1557,MARCH,18,5,False
6800,1557,APRIL,18,6,False
6801,1557,MAY,25,7,True
6802,1558,FEBRUARY,2,1,False
6803,1558,DECEMBER,3,2,False
6804,1558,AUGUST,7,3,True
6805,1559,JUNE,14,1,False
6806,1559,OCTOBER,20,2,True
6807,1560,APRIL,18,1,False
6808,1560,NOVEMBER,22,2,False
6809,1560,SEPTEMBER,16,3,False
6810,1560,DECEMBER,3,4,False
6811,1560,AUGUST,7,5,True
6812,1561,NOVEMBER,22,1,False
6813,1561,DECEMBER,3,2,False
6814,1561,JANUARY,14,3,False
6815,1561,AUGUST,7,4,False
6816,1561,JUNE,14,5,False
6817,1561,MAY,25,6,True
6818,1562,FEBRUARY,2,1,False
6819,1562,AUGUST,7,2,True
6820,1563,JANUARY,14,1,True
6821,1564,MARCH,18,1,False
6822,1564,APRIL,18,2,False
6823,1564,AUGUST,7,3,False
6824,1564,DECEMBER,3,4,False
6825,1564,OCTOBER,20,5,True
6826,1565,DECEMBER,3,1,False
6827,1565,JUNE,14,2,False
6828,1565,MAY,25,3,False
6829,1565,OCTOBER,20,4,True
6830,1566,JUNE,14,1,False
6831,1566,DECEMBER,3,2,False
6832,1566,MARCH,18,3,False
6833,1566,NOVEMBER,22,4,False
6834,1566,AUGUST,7,5,False
6835,1566,OCTOBER,20,6,False
6836,1566,APRIL,18,7,True
6837,1567,JANUARY,14,1,False
6838,1567,DECEMBER,3,2,False
6839,1567,MARCH,18,3,False
6840,1567,OCTOBER,20,4,True
6841,1568,JULY,12,1,False
6842,1568,NOVEMBER,22,2,False
6843,1568,APRIL,18,3,False
6844,1568,AUGUST,7,4,False
6845,1568,MARCH,18,5,True
6846,1569,MARCH,18,1,False
6847,1569,MAY,25,2,False
6848,1569,SEPTEMBER,16,3,False
6849,1569,APRIL,18,4,False
6850,1569,JUNE,14,5,False
6851,1569,JULY,12,6,True
6852,1570,MARCH,18,1,False
6853,1570,APRIL,18,2,True
6854,1571,MARCH,18,1,False
6855,1571,SEPTEMBER,16,2,False
6856,1571,DECEMBER,3,3,True
6857,1572,AUGUST,7,1,True
6858,1573,APRIL,18,1,False
6859,1573,JULY,12,2,False
6860,1573,JUNE,14,3,True
6861,1574,APRIL,18,1,False
6862,1574,JANUARY,14,2,False
6863,1574,SEPTEMBER,16,3,False
6864,1574,JUNE,14,4,False
6865,1574,OCTOBER,20,5,False
6866,1574,FEBRUARY,2,6,False
6867,1574,AUGUST,7,7,True
6868,1575,OCTOBER,20,1,False
6869,1575,AUGUST,7,2,False
6870,1575,SEPTEMBER,16,3,False
6871,1575,NOVEMBER,22,4,True
6872,1576,APRIL,18,1,False
6873,1576,JUNE,14,2,False
6874,1576,MAY,25,3,False
6875,1576,DECEMBER,3,4,False
6876,1576,JULY,12,5,True
6877,1577,FEBRUARY,2,1,False
6878,1577,SEPTEMBER,16,2,True
6879,1578,MARCH,18,1,False
6880,1578,APRIL,18,2,False
6881,1578,JULY,12,3,False
6882,1578,MAY,25,4,False
6883,1578,OCTOBER,20,5,False
6884,1578,AUGUST,7,6,True
6885,1579,NOVEMBER,22,1,False
6886,1579,MARCH,18,2,False
6887,1579,FEBRUARY,2,3,False
6888,1579,AUGUST,7,4,False
6889,1579,JUNE,14,5,True
6890,1580,MAY,25,1,False
6891,1580,NOVEMBER,22,2,False
6892,1580,SEPTEMBER,16,3,False
6893,1580,JANUARY,14,4,True
6894,1581,JANUARY,14,1,False
6895,1581,JUNE,14,2,False
6896,1581,JULY,12,3,True
6897,1582,JULY,12,1,False
6898,1582,APRIL,18,2,False
6899,1582,MAY,25,3,False
6900,1582,OCTOBER,20,4,False
6901,1582,NOVEMBER,22,5,True
6902,1583,JANUARY,14,1,False
6903,1583,OCTOBER,20,2,False
6904,1583,JUNE,14,3,False
6905,1583,AUGUST,7,4,True
6906,1584,MARCH,18,1,False
6907,1584,JUNE,14,2,False
6908,1584,FEBRUARY,2,3,False
6909,1584,DECEMBER,3,4,False
6910,1584,AUGUST,7,5,False
6911,1584,JULY,12,6,False
6912,1584,NOVEMBER,22,7,False
6913,1584,APRIL,18,8,False
6914,1584,OCTOBER,20,9,True
6915,1585,DECEMBER,3,1,False
6916,1585,MARCH,18,2,False
6917,1585,MAY,25,3,False
6918,1585,OCTOBER,20,4,False
6919,1585,JULY,12,5,False
6920,1585,JANUARY,14,6,False
6921,1585,AUGUST,7,7,False
6922,1585,APRIL,18,8,True
6923,1586,AUGUST,7,1,True
6924,1587,MAY,25,1,False
6925,1587,OCTOBER,20,2,False
6926,1587,SEPTEMBER,16,3,False
6927,1587,JULY,12,4,False
6928,1587,MARCH,18,5,False
6929,1587,AUGUST,7,6,False
6930,1587,JANUARY,14,7,False
6931,1587,NOVEMBER,22,8,True
6932,1588,JANUARY,14,1,False
6933,1588,JUNE,14,2,False
6934,1588,FEBRUARY,2,3,True
6935,1589,DECEMBER,3,1,False
6936,1589,NOVEMBER,22,2,False
6937,1589,MAY,25,3,False
6938,1589,MARCH,18,4,False
6939,1589,JULY,12,5,False
6940,1589,JUNE,14,6,False
6941,1589,OCTOBER,20,7,True
6942,1590,JANUARY,14,1,False
6943,1590,JULY,12,2,False
6944,1590,SEPTEMBER,16,3,False
6945,1590,FEBRUARY,2,4,False
6946,1590,APRIL,18,5,False
6947,1590,JUNE,14,6,False
6948,1590,NOVEMBER,22,7,True
6949,1591,AUGUST,7,1,False
6950,1591,OCTOBER,20,2,False
6951,1591,JANUARY,14,3,False
6952,1591,APRIL,18,4,False
6953,1591,DECEMBER,3,5,True
6954,1592,APRIL,18,1,False
6955,1592,OCTOBER,20,2,True
6956,1593,SEPTEMBER,16,1,False
6957,1593,JUNE,14,2,True
6958,1594,MARCH,18,1,True
6959,1595,OCTOBER,20,1,False
6960,1595,NOVEMBER,22,2,False
6961,1595,MARCH,18,3,False
6962,1595,JUNE,14,4,False
6963,1595,DECEMBER,3,5,True
6964,1596,JANUARY,14,1,False
6965,1596,SEPTEMBER,16,2,False
6966,1596,MAY,25,3,False
6967,1596,OCTOBER,20,4,False
6968,1596,MARCH,18,5,False
6969,1596,DECEMBER,3,6,True
6970,1597,NOVEMBER,22,1,False
6971,1597,MARCH,18,2,False
6972,1597,APRIL,18,3,False
6973,1597,JUNE,14,4,False
6974,1597,JANUARY,14,5,True
6975,1598,FEBRUARY,2,1,False
6976,1598,APRIL,18,2,False
6977,1598,JANUARY,14,3,True
6978,1599,APRIL,18,1,False
6979,1599,JANUARY,14,2,True
6980,1600,AUGUST,7,1,False
6981,1600,FEBRUARY,2,2,False
6982,1600,APRIL,18,3,False
6983,1600,NOVEMBER,22,4,False
6984,1600,DECEMBER,3,5,True
6985,1601,MAY,25,1,True
6986,1602,OCTOBER,20,1,False
6987,1602,JULY,12,2,False
6988,1602,AUGUST,7,3,False
6989,1602,JANUARY,14,4,False
6990,1602,APRIL,18,5,False
6991,1602,MARCH,18,6,True
6992,1603,MARCH,18,1,False
6993,1603,FEBRUARY,2,2,False
6994,1603,OCTOBER,20,3,False
6995,1603,JULY,12,4,False
6996,1603,DECEMBER,3,5,False
6997,1603,SEPTEMBER,16,6,False
6998,1603,JUNE,14,7,False
6999,1603,APRIL,18,8,True
7000,1604,NOVEMBER,22,1,False
7001,1604,JULY,12,2,False
7002,1604,JANUARY,14,3,False
7003,1604,AUGUST,7,4,True
7004,1605,FEBRUARY,2,1,False
7005,1605,NOVEMBER,22,2,False
7006,1605,APRIL,18,3,True
7007,1606,APRIL,18,1,False
7008,1606,SEPTEMBER,16,2,False
7009,1606,MAY,25,3,True
7010,1607,JANUARY,14,1,False
7011,1607,MAY,25,2,False
7012,1607,SEPTEMBER,16,3,True
7013,1608,DECEMBER,3,1,False
7014,1608,SEPTEMBER,16,2,False
7015,1608,FEBRUARY,2,3,False
7016,1608,APRIL,18,4,False
7017,1608,JULY,12,5,False
7018,1608,NOVEMBER,22,6,False
7019,1608,AUGUST,7,7,False
7020,1608,JANUARY,14,8,False
7021,1608,MARCH,18,9,False
7022,1608,JUNE,14,10,False
7023,1608,OCTOBER,20,11,True
7024,1609,NOVEMBER,22,1,False
7025,1609,OCTOBER,20,2,False
7026,1609,JANUARY,14,3,True
7027,1610,MAY,25,1,False
7028,1610,AUGUST,7,2,False
7029,1610,MARCH,18,3,False
7030,1610,JUNE,14,4,True
7031,1611,JUNE,14,1,False
7032,1611,FEBRUARY,2,2,False
7033,1611,SEPTEMBER,16,3,False
7034,1611,APRIL,18,4,False
7035,1611,NOVEMBER,22,5,False
7036,1611,AUGUST,7,6,False
7037,1611,JULY,12,7,False
7038,1611,DECEMBER,3,8,False
7039,1611,MAY,25,9,True
7040,1612,AUGUST,7,1,False
7041,1612,JULY,12,2,False
7042,1612,MAY,25,3,False
7043,1612,SEPTEMBER,16,4,True
7044,1613,NOVEMBER,22,1,False
7045,1613,AUGUST,7,2,False
7046,1613,DECEMBER,3,3,False
7047,1613,FEBRUARY,2,4,False
7048,1613,APRIL,18,5,False
7049,1613,SEPTEMBER,16,6,False
7050,1613,MARCH,18,7,False
7051,1613,OCTOBER,20,8,True
7052,1614,MARCH,18,1,True
7053,1615,SEPTEMBER,16,1,False
7054,1615,MAY,25,2,False
7055,1615,OCTOBER,20,3,False
7056,1615,MARCH,18,4,False
7057,1615,AUGUST,7,5,True
7058,1616,JUNE,14,1,False
7059,1616,FEBRUARY,2,2,False
7060,1616,JANUARY,14,3,False
7061,1616,APRIL,18,4,False
7062,1616,NOVEMBER,22,5,True
7063,1617,SEPTEMBER,16,1,False
7064,1617,MAY,25,2,True
7065,1618,JANUARY,14,1,False
7066,1618,MAY,25,2,False
7067,1618,AUGUST,7,3,True
7068,1619,DECEMBER,3,1,False
7069,1619,AUGUST,7,2,True
7070,1620,JUNE,14,1,True
7071,1621,AUGUST,7,1,False
7072,1621,MAY,25,2,False
7073,1621,MARCH,18,3,False
7074,1621,JANUARY,14,4,True
7075,1622,FEBRUARY,2,1,False
7076,1622,AUGUST,7,2,False
7077,1622,NOVEMBER,22,3,False
7078,1622,OCTOBER,20,4,False
7079,1622,JUNE,14,5,False
7080,1622,DECEMBER,3,6,False
7081,1622,SEPTEMBER,16,7,False
7082,1622,MARCH,18,8,True
7083,1623,JULY,12,1,False
7084,1623,FEBRUARY,2,2,True
7085,1624,SEPTEMBER,16,1,False
7086,1624,MAY,25,2,False
7087,1624,MARCH,18,3,False
7088,1624,JUNE,14,4,False
7089,1624,NOVEMBER,22,5,True
7090,1625,DECEMBER,3,1,False
7091,1625,JUNE,14,2,False
7092,1625,JANUARY,14,3,False
7093,1625,MAY,25,4,False
7094,1625,FEBRUARY,2,5,False
7095,1625,MARCH,18,6,True
7096,1626,MAY,25,1,False
7097,1626,OCTOBER,20,2,True
7098,1627,OCTOBER,20,1,False
7099,1627,SEPTEMBER,16,2,False
7100,1627,JUNE,14,3,False
7101,1627,FEBRUARY,2,4,True
7102,1628,OCTOBER,20,1,False
7103,1628,FEBRUARY,2,2,False
7104,1628,JULY,12,3,False
7105,1628,MARCH,18,4,True
7106,1629,JANUARY,14,1,False
7107,1629,JUNE,14,2,False
7108,1629,FEBRUARY,2,3,False
7109,1629,SEPTEMBER,16,4,False
7110,1629,DECEMBER,3,5,False
7111,1629,OCTOBER,20,6,True
7112,1630,JULY,12,1,False
7113,1630,DECEMBER,3,2,False
7114,1630,SEPTEMBER,16,3,False
7115,1630,JUNE,14,4,False
7116,1630,MAY,25,5,False
7117,1630,FEBRUARY,2,6,False
7118,1630,AUGUST,7,7,False
7119,1630,NOVEMBER,22,8,False
7120,1630,APRIL,18,9,False
7121,1630,OCTOBER,20,10,False
7122,1630,JANUARY,14,11,False
7123,1630,MARCH,18,12,True
7124,1631,MAY,25,1,False
7125,1631,JULY,12,2,True
7126,1632,APRIL,18,1,False
7127,1632,DECEMBER,3,2,False
7128,1632,SEPTEMBER,16,3,False
7129,1632,AUGUST,7,4,False
7130,1632,NOVEMBER,22,5,False
7131,1632,FEBRUARY,2,6,False
7132,1632,MAY,25,7,False
7133,1632,JULY,12,8,False
7134,1632,JANUARY,14,9,False
7135,1632,JUNE,14,10,False
7136,1632,MARCH,18,11,False
7137,1632,OCTOBER,20,12,True
7138,1633,MARCH,18,1,False
7139,1633,FEBRUARY,2,2,False
7140,1633,MAY,25,3,False
7141,1633,NOVEMBER,22,4,True
7142,1634,JANUARY,14,1,False
7143,1634,DECEMBER,3,2,False
7144,1634,APRIL,18,3,False
7145,1634,SEPTEMBER,16,4,True
7146,1635,FEBRUARY,2,1,False
7147,1635,MAY,25,2,False
7148,1635,JULY,12,3,False
7149,1635,APRIL,18,4,False
7150,1635,JUNE,14,5,False
7151,1635,SEPTEMBER,16,6,True
7152,1636,NOVEMBER,22,1,False
7153,1636,JUNE,14,2,False
7154,1636,DECEMBER,3,3,True
7155,1637,JULY,12,1,False
7156,1637,NOVEMBER,22,2,False
7157,1637,SEPTEMBER,16,3,False
7158,1637,JANUARY,14,4,False
7159,1637,JUNE,14,5,False
7160,1637,OCTOBER,20,6,True
7161,1638,AUGUST,7,1,False
7162,1638,MAY,25,2,False
7163,1638,NOVEMBER,22,3,False
7164,1638,APRIL,18,4,False
7165,1638,FEBRUARY,2,5,False
7166,1638,JANUARY,14,6,True
7167,1639,APRIL,18,1,True
7168,1640,JULY,12,1,False
7169,1640,NOVEMBER,22,2,False
7170,1640,FEBRUARY,2,3,False
7171,1640,JANUARY,14,4,True
7172,1641,OCTOBER,20,1,False
7173,1641,SEPTEMBER,16,2,False
7174,1641,APRIL,18,3,False
7175,1641,AUGUST,7,4,False
7176,1641,MARCH,18,5,True
7177,1642,JULY,12,1,False
7178,1642,DECEMBER,3,2,False
7179,1642,OCTOBER,20,3,False
7180,1642,AUGUST,7,4,False
7181,1642,FEBRUARY,2,5,False
7182,1642,MARCH,18,6,True
7183,1643,APRIL,18,1,False
7184,1643,MARCH,18,2,True
7185,1644,FEBRUARY,2,1,False
7186,1644,JANUARY,14,2,False
7187,1644,JUNE,14,3,True
7188,1645,JULY,12,1,False
7189,1645,SEPTEMBER,16,2,False
7190,1645,DECEMBER,3,3,False
7191,1645,MARCH,18,4,True
7192,1646,FEBRUARY,2,1,False
7193,1646,NOVEMBER,22,2,False
7194,1646,OCTOBER,20,3,False
7195,1646,DECEMBER,3,4,False
7196,1646,JULY,12,5,True
7197,1647,JULY,12,1,False
7198,1647,AUGUST,7,2,True
7199,1648,SEPTEMBER,16,1,False
7200,1648,JUNE,14,2,False
7201,1648,NOVEMBER,22,3,False
7202,1648,APRIL,18,4,False
7203,1648,JULY,12,5,False
7204,1648,OCTOBER,20,6,False
7205,1648,MAY,25,7,True
7206,1649,JUNE,14,1,False
7207,1649,APRIL,18,2,True
7208,1650,JULY,12,1,False
7209,1650,AUGUST,7,2,False
7210,1650,APRIL,18,3,False
7211,1650,FEBRUARY,2,4,False
7212,1650,MAY,25,5,False
7213,1650,MARCH,18,6,True
7214,1651,MARCH,18,1,True
7215,1652,MAY,25,1,False
7216,1652,OCTOBER,20,2,False
7217,1652,JULY,12,3,False
7218,1652,SEPTEMBER,16,4,True
7219,1653,JANUARY,14,1,False
7220,1653,MARCH,18,2,False
7221,1653,SEPTEMBER,16,3,False
7222,1653,JULY,12,4,False
7223,1653,NOVEMBER,22,5,False
7224,1653,JUNE,14,6,True
7225,1654,MARCH,18,1,False
7226,1654,JULY,12,2,True
7227,1655,JUNE,14,1,False
7228,1655,FEBRUARY,2,2,False
7229,1655,OCTOBER,20,3,False
7230,1655,SEPTEMBER,16,4,False
7231,1655,JANUARY,14,5,False
7232,1655,AUGUST,7,6,True
7233,1656,JUNE,14,1,False
7234,1656,AUGUST,7,2,False
7235,1656,MAY,25,3,True
7236,1657,AUGUST,7,1,False
7237,1657,JANUARY,14,2,False
7238,1657,APRIL,18,3,False
7239,1657,JULY,12,4,False
7240,1657,SEPTEMBER,16,5,False
7241,1657,JUNE,14,6,True
